brand,model,variant,year,km,color,price,city
opel,insignia,1.6 T Edition,2010,185000,Smoke Gray,645000,Ankara
opel,insignia,1.6 T Cosmo,2011,233000,White,645000,Balıkesir
opel,insignia,2.0 CDTI Cosmo,2012,269000,Smoke Gray,645000,İstanbul
opel,insignia,1.6 Cosmo,2011,199000,Black,645000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2011,255000,Black,645000,İstanbul
opel,insignia,2.0 CDTI Edition,2011,245000,White,645000,İstanbul
opel,insignia,1.6 T Edition Elegance,2009,295000,Gray,645000,Nevşehir
opel,insignia,1.6 T Edition,2010,273200,Smoke Gray,645000,Kocaeli
opel,insignia,1.6 T Edition Elegance,2011,218000,Black,645000,Kocaeli
opel,insignia,2.0 CDTI Edition,2011,296000,Gray,649000,İstanbul
opel,insignia,2.0 CDTI Edition,2009,274000,Smoke Gray,649000,İstanbul
opel,insignia,1.6 T Cosmo,2009,227000,Blue,649000,Elazığ
opel,insignia,2.0 CDTI Edition,2011,238000,Black,649750,İstanbul
opel,insignia,1.6 T Cosmo,2009,285000,Gray,649900,Konya
opel,insignia,2.0 CDTI Edition,2011,283000,Gray,649900,Sakarya
opel,insignia,2.0 CDTI Cosmo,2012,295000,Gray,650000,Konya
opel,insignia,2.0 CDTI Edition,2010,285000,Gray,650000,Malatya
opel,insignia,2.0 CDTI Edition,2013,269000,Black,650000,İstanbul
opel,insignia,1.6 T Cosmo,2010,173000,Black,650000,Van
opel,insignia,2.0 CDTI Edition,2011,278000,White,650000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2011,300000,Smoke Gray,650000,İstanbul
opel,insignia,2.0 CDTI Edition,2011,253000,White,650000,Kırıkkale
opel,insignia,1.4 T Edition Elegance,2012,273000,White,650000,Muş
opel,insignia,1.6 Edition,2009,213000,Gray,650000,Tekirdağ
opel,insignia,1.6 T Sports Tourer Cosmo,2010,263000,Blue,650000,İstanbul
opel,insignia,1.6 T Edition Elegance,2010,251000,White,650000,Tokat
opel,insignia,1.6 T Cosmo,2010,246000,Silver Gray,650000,Ankara
opel,insignia,2.0 CDTI Edition Elegance,2013,255000,Smoke Gray,650000,Konya
opel,insignia,1.6 T Cosmo,2010,265000,Gray,650000,Sakarya
opel,insignia,2.0 CDTI Edition,2010,292000,Black,650000,İstanbul
opel,insignia,1.6 Cosmo,2009,214000,Black,650000,İstanbul
opel,insignia,2.0 CDTI Edition,2011,238500,White,650000,Şanlıurfa
opel,insignia,1.6 T Cosmo,2011,300000,Black,650000,Kocaeli
opel,insignia,1.6 T Cosmo,2010,268000,Smoke Gray,650000,İzmir
opel,insignia,2.0 CDTI Edition,2012,278500,White,650000,Kayseri
opel,insignia,2.0 CDTI Edition,2009,270000,White,650000,Antalya
opel,insignia,2.0 CDTI Edition,2012,289000,White,650000,Adana
opel,insignia,2.0 CDTI Edition,2009,200000,Blue,650000,Sivas
opel,insignia,2.0 CDTI Edition Elegance,2013,273000,Black,653000,İstanbul
opel,insignia,1.6 T Sports Tourer Cosmo,2010,270200,Navy,654000,Ankara
opel,insignia,1.4 T Edition Elegance,2012,216000,Beige,655000,İstanbul
opel,insignia,1.4 T Edition Elegance,2012,181200,Black,655000,İzmir
opel,insignia,1.4 T Edition Elegance,2012,240000,White,655000,Afyonkarahisar
opel,insignia,1.6 T Cosmo,2011,237000,Smoke Gray,655000,İzmir
opel,insignia,1.6 T Cosmo,2011,222000,Black,655000,Bolu
opel,insignia,1.4 T Edition Elegance,2014,135000,Black,655000,İstanbul
opel,insignia,1.6 T Edition,2010,220000,Blue,655000,Mersin
opel,insignia,2.0 CDTI Edition,2011,268000,Black,655000,Yozgat
opel,insignia,2.0 CDTI Cosmo,2013,265000,Gray,655000,Şanlıurfa
opel,insignia,2.0 CDTI Edition Elegance Active,2012,272000,Smoke Gray,655000,İstanbul
opel,insignia,1.6 T Cosmo,2011,208000,White,659000,Ankara
opel,insignia,1.6 T Edition Elegance,2009,223500,White,659999,İzmir
opel,insignia,1.6 T Edition Elegance,2012,218000,White,660000,İstanbul
opel,insignia,1.6 Cosmo,2009,214000,Black,660000,Muş
opel,insignia,1.6 T Edition,2009,227000,Silver Gray,660000,Konya
opel,insignia,2.0 CDTI Edition,2011,271000,White,660000,Kahramanmaraş
opel,insignia,2.0 CDTI Cosmo,2009,217000,Gray,660000,Afyonkarahisar
opel,insignia,1.4 T Edition Elegance,2013,240000,White,660000,Bursa
opel,insignia,2.0 CDTI Cosmo,2013,270000,White,660000,İstanbul
opel,insignia,1.6 T Cosmo,2011,140000,Black,660000,Ankara
opel,insignia,2.0 CDTI Cosmo,2010,268000,Gray,660000,Ankara
opel,insignia,1.6 T Edition Elegance,2011,234000,White,665000,Afyonkarahisar
opel,insignia,2.0 CDTI Cosmo,2012,293000,Smoke Gray,665000,Van
opel,insignia,1.6 T Cosmo,2012,262000,Black,665000,İzmir
opel,insignia,2.0 CDTI Cosmo,2011,285000,Black,665000,Isparta
opel,insignia,1.6 T Edition,2010,198000,Blue,665000,İstanbul
opel,insignia,1.6 T Edition Elegance,2009,213000,Gray,665000,Erzincan
opel,insignia,1.4 T Edition Elegance,2013,299000,Black,665000,Sivas
opel,insignia,1.6 T Cosmo,2010,120000,Black,665000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2009,273000,Gray,669000,Konya
opel,insignia,1.4 T Edition Elegance,2013,251000,Black,669000,Adana
opel,insignia,2.0 CDTI Cosmo,2011,285000,Black,670000,Ankara
opel,insignia,1.6 T Edition,2011,243000,Black,670000,İstanbul
opel,insignia,1.4 T Edition Elegance,2012,182500,Black,670000,Tokat
opel,insignia,1.6 T Cosmo,2010,214000,White,670000,Manisa
opel,insignia,2.0 CDTI Edition,2010,206000,Gray,675000,İstanbul
opel,insignia,1.6 T Cosmo,2011,270000,White,675000,Kayseri
opel,insignia,1.6 T Edition,2011,260000,Black,675000,Bursa
opel,insignia,1.4 T Edition Elegance,2012,200000,Black,675000,Kocaeli
opel,insignia,2.0 CDTI Edition,2012,289000,Silver Gray,675000,İstanbul
opel,insignia,1.6 T Cosmo,2010,227500,Navy,675000,Bolu
opel,insignia,1.6 T Edition,2009,218000,Black,675000,Gümüşhane
opel,insignia,1.6 T Cosmo,2011,140000,Smoke Gray,675000,Adana
opel,insignia,1.6 T Cosmo,2010,251000,Gray,675000,Ankara
opel,insignia,1.4 T Edition Elegance,2012,225000,White,675000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2009,268000,Gray,675000,Kocaeli
opel,insignia,1.4 T Edition Elegance,2012,160000,Smoke Gray,675000,Erzincan
opel,insignia,1.6 T Cosmo,2010,245000,Smoke Gray,675000,Karabük
opel,insignia,2.0 CDTI Edition,2011,254000,Black,675000,Ankara
opel,insignia,1.4 T Edition Elegance,2012,198600,Gray,677500,Balıkesir
opel,insignia,1.6 T Cosmo,2012,262000,Black,670000,Kocaeli
opel,insignia,2.0 CDTI Cosmo,2012,270500,Smoke Gray,679000,İstanbul
opel,insignia,1.4 T Edition Elegance,2012,245000,White,679000,Ankara
opel,insignia,1.6 T Edition Elegance,2011,227000,White,679000,Ankara
opel,insignia,2.0 CDTI Edition Elegance,2011,285000,Gray,679500,İstanbul
opel,insignia,1.6 T Edition Elegance,2011,186000,Black,680000,İstanbul
opel,insignia,1.6 Edition,2009,226000,Gray,680000,Tekirdağ
opel,insignia,1.6 T Edition,2011,188000,Black,680000,Kocaeli
opel,insignia,2.0 CDTI Edition,2011,198000,White,680000,Ankara
opel,insignia,1.6 T Cosmo,2009,255000,White,680000,Bitlis
opel,insignia,2.0 CDTI Cosmo,2011,287000,Black,680000,Bursa
opel,insignia,1.6 T Cosmo,2010,290000,Smoke Gray,680000,İstanbul
opel,insignia,1.4 T Edition Elegance,2012,165000,White,680000,Şanlıurfa
opel,insignia,2.0 CDTI Edition Elegance Active,2012,265000,Black,680000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2012,240000,Black,680000,Ankara
opel,insignia,1.6 T Edition,2010,182000,White,680000,Tekirdağ
opel,insignia,1.6 T Edition,2009,216000,Smoke Gray,680000,İstanbul
opel,insignia,1.6 Cosmo,2010,250000,Gray,680000,Denizli
opel,insignia,1.6 T Cosmo,2010,198000,Black,680000,Kocaeli
opel,insignia,1.6 T Edition,2011,260000,Black,680000,Tekirdağ
opel,insignia,1.6 T Edition Elegance,2011,167000,White,684500,Ankara
opel,insignia,2.0 CDTI Edition Elegance Active,2012,148000,Gray,685000,Diyarbakır
opel,insignia,2.0 CDTI Cosmo,2011,290000,White,685000,Konya
opel,insignia,2.0 CDTI Edition,2011,252500,Smoke Gray,685000,İstanbul
opel,insignia,1.6 Edition,2009,261000,White,685000,Kayseri
opel,insignia,1.4 T Edition Elegance,2012,160000,White,685000,Yozgat
opel,insignia,1.6 T Cosmo,2012,285000,Black,685000,Kayseri
opel,insignia,1.6 T Cosmo,2011,270000,Black,685000,İstanbul
opel,insignia,1.6 T Cosmo,2011,232100,Black,685000,Ankara
opel,insignia,1.4 T Edition Elegance,2012,243000,White,685000,Konya
opel,insignia,2.0 CDTI Edition,2012,240000,Black,685000,İstanbul
opel,insignia,1.6 T Edition Elegance,2009,127000,Gray,685000,İstanbul
opel,insignia,1.6 T Edition,2010,122000,White,685000,Malatya
opel,insignia,2.0 CDTI Edition,2012,254000,White,687000,Bursa
opel,insignia,2.0 CDTI Edition,2011,286000,White,689000,Muğla
opel,insignia,1.4 T Edition Elegance,2012,244000,Gray,689500,Ankara
opel,insignia,2.0 CDTI Edition,2011,241000,White,690000,Rize
opel,insignia,1.6 T Edition,2010,225000,White,690000,Bursa
opel,insignia,1.6 T Edition Elegance,2010,162000,White,695000,Antalya
opel,insignia,2.0 CDTI Edition,2012,199000,Black,690000,İstanbul
opel,insignia,2.0 CDTI Edition,2011,225000,Silver Gray,690000,İzmir
opel,insignia,2.0 CDTI Cosmo,2012,215000,White,690000,İzmir
opel,insignia,1.6 T Cosmo,2011,244900,White,690000,Konya
opel,insignia,1.6 T Cosmo,2009,262000,Smoke Gray,695000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2010,270000,Gray,695000,Konya
opel,insignia,1.6 T Edition Elegance,2010,162000,White,695000,Kırıkkale
opel,insignia,1.6 T Cosmo,2010,231000,White,695000,Ankara
opel,insignia,1.6 T Edition,2010,192500,Black,695000,Sakarya
opel,insignia,1.6 T Cosmo,2010,192000,Smoke Gray,695000,Eskişehir
opel,insignia,2.0 CDTI Cosmo,2012,278000,Smoke Gray,695000,İzmir
opel,insignia,1.6 T Edition Elegance,2011,133000,Gray,695000,Hakkari
opel,insignia,2.0 CDTI Edition,2011,215000,White,695000,İstanbul
opel,insignia,1.6 T Edition Elegance,2010,244500,Gray,696000,Kayseri
opel,insignia,1.6 T Cosmo,2009,203000,Smoke Gray,698000,Trabzon
opel,insignia,1.6 T Cosmo,2009,140000,Blue,698000,Samsun
opel,insignia,1.6 T Sports Tourer Cosmo,2012,220000,Gray,699000,İzmir
opel,insignia,1.6 T Cosmo,2010,220000,Smoke Gray,699000,İzmir
opel,insignia,1.6 Cosmo,2009,230000,White,699000,Ankara
opel,insignia,2.0 CDTI Cosmo,2012,281000,White,699000,İzmir
opel,insignia,1.6 T Edition Elegance,2011,207000,White,699000,Ordu
opel,insignia,2.0 CDTI Edition Elegance Active,2012,248000,Gray,699900,Ankara
opel,insignia,2.0 CDTI Edition,2009,279000,White,700000,Yozgat
opel,insignia,2.0 CDTI Edition,2011,242000,White,700000,Adana
opel,insignia,1.6 T Edition,2012,198000,White,700000,Konya
opel,insignia,1.6 T Edition,2011,272000,White,700000,İstanbul
opel,insignia,1.6 T Sports Tourer Cosmo,2010,279500,Black,700000,İzmir
opel,insignia,1.6 T Cosmo,2010,232000,Black,719000,İstanbul
opel,insignia,1.6 T Edition,2010,215000,White,700000,Batman
opel,insignia,1.6 T Edition Elegance,2010,229500,White,700000,Sakarya
opel,insignia,1.6 T Sports Tourer Cosmo,2011,240000,White,700000,İstanbul
opel,insignia,1.4 T Edition Elegance,2012,290000,White,700000,Bitlis
opel,insignia,1.6 T Edition Elegance,2009,151000,Gray,700000,Zonguldak
opel,insignia,1.6 T Edition Elegance,2009,223000,Smoke Gray,705000,Eskişehir
opel,insignia,2.0 CDTI Edition,2011,218000,White,705000,Samsun
opel,insignia,2.0 CDTI Edition,2010,290000,Black,705000,Ordu
opel,insignia,2.0 CDTI Edition Elegance,2014,220000,Blue,707000,İstanbul
opel,insignia,1.6 T Cosmo,2011,240000,White,709000,İstanbul
opel,insignia,1.6 T Cosmo,2010,232000,Black,709000,Adana
opel,insignia,2.0 CDTI Edition Elegance,2011,220000,White,709750,İstanbul
opel,insignia,1.4 T Edition Elegance,2012,199000,White,710000,Manisa
opel,insignia,1.6 T Edition Elegance,2010,165500,White,710000,Antalya
opel,insignia,1.4 T Edition Elegance,2012,167500,Black,710000,İzmir
opel,insignia,2.0 CDTI Edition,2011,194000,White,710000,Kocaeli
opel,insignia,2.0 CDTI Cosmo,2011,223000,Black,710000,Kayseri
opel,insignia,1.6 T Edition,2009,144500,Navy,710000,Yozgat
opel,insignia,1.6 T Cosmo,2011,208000,White,710000,Tekirdağ
opel,insignia,1.6 T Sports Tourer Cosmo,2010,197600,Smoke Gray,710000,Sakarya
opel,insignia,2.0 CDTI Cosmo,2011,252000,Black,710000,Yalova
opel,insignia,2.0 CDTI Edition Elegance Active,2012,235000,Black,710000,Hatay
opel,insignia,2.0 CDTI Cosmo,2011,277000,Black,715000,Balıkesir
opel,insignia,2.0 CDTI Edition,2010,218000,White,715000,İzmir
opel,insignia,2.0 CDTI Edition,2013,266000,White,715000,Kırşehir
opel,insignia,1.4 T Edition,2012,172000,Smoke Gray,720000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2013,232000,Black,720000,Antalya
opel,insignia,2.0 CDTI Cosmo,2012,210000,Black,720000,Ağrı
opel,insignia,2.0 CDTI Cosmo,2012,217000,Smoke Gray,720000,Ankara
opel,insignia,1.4 T Edition Elegance,2012,219000,White,720000,Hatay
opel,insignia,1.6 T Edition Elegance,2010,158400,Black,720000,Balıkesir
opel,insignia,1.4 T Edition,2012,151500,White,720000,Hatay
opel,insignia,2.0 CDTI Edition,2011,186000,Gray,720000,Gaziantep
opel,insignia,1.6 T Cosmo,2013,220000,White,720000,Ankara
opel,insignia,1.4 T Edition Elegance,2012,145000,Smoke Gray,720000,İstanbul
opel,insignia,1.6 T Cosmo,2010,196200,White,720000,Çankırı
opel,insignia,1.4 T Edition Elegance,2012,280000,Black,720000,Erzurum
opel,insignia,1.6 T Edition Elegance,2010,250000,White,720000,Van
opel,insignia,1.4 T Edition Elegance,2012,254000,White,720000,Şanlıurfa
opel,insignia,1.6 T Cosmo,2011,188000,White,720000,Antalya
opel,insignia,1.4 T Edition Elegance,2012,104000,Smoke Gray,720000,Antalya
opel,insignia,2.0 CDTI Edition,2012,250000,Smoke Gray,720000,İstanbul
opel,insignia,1.6 T Cosmo,2009,203500,Black,720000,Muş
opel,insignia,2.0 CDTI Edition Elegance,2014,297000,Black,720000,Kilis
opel,insignia,1.4 T Edition Elegance,2012,229000,White,720000,Tekirdağ
opel,insignia,1.4 T Edition,2013,130000,White,720000,İstanbul
opel,insignia,1.6 T Cosmo,2010,231000,White,720000,Manisa
opel,insignia,2.0 CDTI Cosmo,2009,225000,Black,720000,İzmir
opel,insignia,1.6 T Sports Tourer Cosmo,2009,171800,Black,724000,Ankara
opel,insignia,1.6 T Cosmo,2010,225500,White,725000,Ankara
opel,insignia,1.6 Edition,2009,143000,Gray,725000,Çorum
opel,insignia,2.0 CDTI Edition Elegance Active,2012,207000,Black,725000,Adana
opel,insignia,2.0 CDTI Cosmo,2010,277000,White,725000,İzmir
opel,insignia,2.0 CDTI Cosmo,2012,205000,Black,725000,İstanbul
opel,insignia,1.6 T Cosmo,2009,230000,Gray,725000,Elazığ
opel,insignia,1.6 Edition,2009,155000,Blue,725000,Sakarya
opel,insignia,2.0 CDTI Edition,2011,269000,White,725000,İstanbul
opel,insignia,1.6 T Edition,2011,217000,Gray,725000,İstanbul
opel,insignia,1.6 T Cosmo,2009,243000,Blue,725000,Muğla
opel,insignia,1.6 T Cosmo,2011,255000,Black,725000,Ankara
opel,insignia,1.4 T Edition Elegance,2012,191000,Beige,725000,Elazığ
opel,insignia,1.4 T Edition Elegance,2013,228000,Black,730000,Balıkesir
opel,insignia,1.6 T Cosmo,2011,164000,Black,730000,İzmir
opel,insignia,1.6 T Cosmo,2011,279000,White,730000,Adana
opel,insignia,2.0 CDTI Edition,2012,245000,White,730000,Antalya
opel,insignia,2.0 CDTI Cosmo,2014,255000,White,730000,İzmir
opel,insignia,1.6 T Cosmo,2014,200000,White,730000,İstanbul
opel,insignia,1.6 T Cosmo,2010,174000,Black,730000,Bolu
opel,insignia,1.4 T Edition Elegance,2012,220000,Smoke Gray,730000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2009,264500,Gray,730000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2014,255000,White,720000,İstanbul
opel,insignia,1.6 T Edition Elegance,2010,158000,Black,730000,Konya
opel,insignia,1.6 T Cosmo,2010,229000,Black,732000,Yalova
opel,insignia,2.0 CDTI Edition Elegance,2013,292000,Gray,735000,Isparta
opel,insignia,2.0 CDTI Cosmo,2012,240000,White,735000,Ankara
opel,insignia,1.6 T Cosmo,2009,169000,Blue,735000,Uşak
opel,insignia,1.6 T Edition Elegance,2011,122000,Smoke Gray,735000,Sivas
opel,insignia,2.0 CDTI Edition Elegance,2014,278000,Blue,735000,İzmir
opel,insignia,1.4 T Edition Elegance,2012,141000,Smoke Gray,735000,İstanbul
opel,insignia,1.6 T Cosmo,2011,188000,Black,735000,Bolu
opel,insignia,1.4 T Edition Elegance,2012,155000,Black,735000,Çanakkale
opel,insignia,1.4 T Edition Elegance,2013,200000,White,735000,Kocaeli
opel,insignia,1.6 T Cosmo,2010,207000,Black,735000,Uşak
opel,insignia,2.0 CDTI Edition,2012,253000,Blue,735000,İstanbul
opel,insignia,1.6 T Cosmo,2011,242000,Black,735000,Ankara
opel,insignia,1.4 T Edition Elegance,2013,191000,Smoke Gray,735000,İstanbul
opel,insignia,1.6 T Edition Elegance,2011,138000,Smoke Gray,735000,İstanbul
opel,insignia,1.4 T Edition Elegance,2012,161000,Gray,735000,İstanbul
opel,insignia,1.6 T Cosmo,2010,221000,White,735000,Antalya
opel,insignia,1.6 T Cosmo,2009,138000,Blue,735000,İzmir
opel,insignia,1.6 Edition,2009,161000,Smoke Gray,735000,Malatya
opel,insignia,1.4 T Edition Elegance,2012,210000,White,737000,Erzurum
opel,insignia,2.0 CDTI Edition Elegance,2013,285000,Black,739000,Kayseri
opel,insignia,1.6 T Cosmo,2010,199000,Black,739000,Kırıkkale
opel,insignia,1.6 T Cosmo,2010,169000,Black,739000,Malatya
opel,insignia,1.4 T Edition Elegance,2014,282000,White,739750,Ankara
opel,insignia,1.6 T Edition,2010,104000,White,739900,Zonguldak
opel,insignia,2.0 CDTI Edition Elegance Active,2012,234000,Black,740000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2011,241000,White,740000,Ankara
opel,insignia,1.6 T Cosmo,2011,209000,White,740000,Burdur
opel,insignia,1.6 T Cosmo,2011,195000,White,740000,Batman
opel,insignia,1.6 T Cosmo,2011,155000,Black,740000,Kocaeli
opel,insignia,1.6 T Cosmo,2010,255000,Gray,740000,Ankara
opel,insignia,1.4 T Edition Elegance,2012,174000,Black,740000,Gümüşhane
opel,insignia,1.6 T Cosmo,2011,223000,White,745000,Antalya
opel,insignia,1.6 Edition,2009,180000,Smoke Gray,745000,Ağrı
opel,insignia,2.0 CDTI Edition Elegance,2013,232000,Black,745000,İstanbul
opel,insignia,1.6 T Edition Elegance,2009,140000,Black,745000,İstanbul
opel,insignia,2.0 CDTI Edition,2012,246000,Black,745000,İstanbul
opel,insignia,2.0 CDTI Edition,2011,235000,Smoke Gray,745000,Konya
opel,insignia,1.6 T Sports Tourer Cosmo,2012,192000,White,750000,İstanbul
opel,insignia,1.6 T Cosmo,2010,205000,Smoke Gray,745000,Samsun
opel,insignia,1.6 T Cosmo,2010,169000,Black,745000,Malatya
opel,insignia,2.0 CDTI Edition,2013,223000,White,745000,Konya
opel,insignia,1.6 Edition,2009,179000,Smoke Gray,745000,İstanbul
opel,insignia,1.6 T Cosmo,2011,178000,Black,745000,İstanbul
opel,insignia,1.6 T Edition Elegance,2011,137200,Blue,749000,Van
opel,insignia,2.0 CDTI Edition,2011,214000,White,749000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2012,277000,White,749000,Van
opel,insignia,1.4 T Edition Elegance,2012,207000,Gray,749000,Zonguldak
opel,insignia,2.0 CDTI Edition Elegance Active,2014,277000,White,749900,İzmir
opel,insignia,1.6 T Cosmo,2010,120000,White,750000,Muğla
opel,insignia,1.4 T Edition,2013,218800,White,750000,Kayseri
opel,insignia,1.6 T Edition Elegance,2009,195000,Smoke Gray,750000,İzmir
opel,insignia,2.0 CDTI Cosmo,2013,240000,White,750000,İstanbul
opel,insignia,2.0 CDTI Edition Elegance,2013,272000,Black,750000,Bartın
opel,insignia,1.6 T Edition Elegance,2009,156000,Black,750000,Kayseri
opel,insignia,1.6 T Cosmo,2011,184000,Black,750000,Sivas
opel,insignia,1.6 T Sports Tourer Cosmo,2012,192000,White,750000,Mersin
opel,insignia,1.6 T Cosmo,2011,183000,Gray,750000,Sakarya
opel,insignia,2.0 CDTI Edition Elegance,2013,220000,Black,750000,İstanbul
opel,insignia,2.0 CDTI Edition Elegance,2013,170000,White,750000,İzmir
opel,insignia,2.0 CDTI Cosmo,2011,220000,Black,750000,Aydın
opel,insignia,1.6 T Cosmo,2011,267000,White,750000,Tekirdağ
opel,insignia,1.6 T Cosmo,2010,191000,White,750000,Malatya
opel,insignia,1.6 T Cosmo,2012,274000,White,750000,İzmir
opel,insignia,1.4 T Edition Elegance,2012,168000,Black,750000,Kayseri
opel,insignia,1.4 T Edition Elegance,2012,177000,Black,750000,İstanbul
opel,insignia,2.0 CDTI Cosmo,2014,275000,Black,750000,Giresun
opel,insignia,1.6 T Cosmo,2009,195000,Brown,750000,Sakarya
opel,insignia,1.4 T Edition,2012,122000,White,750000,Kahramanmaraş
opel,insignia,2.0 CDTI Edition,2011,229000,Black,750000,Ankara
opel,insignia,1.6 T Edition,2010,133000,Black,750000,Antalya
opel,insignia,2.0 CDTI Edition,2013,216000,Smoke Gray,755000,Kocaeli
